Date,Time,C1_1,C2_1,C3_1,C4_1,C6_1,C8_1,C9_1,C10_1,C11_1,C12_1,C13_1,C15_1,C17_1,C19_1,C21_1,C23_1,C26_1,C28_1,C31_1,C34_1,C35_1,C36_1,C37_1,C38_1,C40_1,C41_1,C45_1,C47_1,C48_1,C49_1,C51_1,C52_1,C53_1,C54_1,C56_1,C58_1,C59_1,C61_1,C63_1,C64_1,C68_1,C69_1,C70_1,C71_1,C72_1,C73_1,C74_1,C75_1,C76_1,C77_1,C78_1,C79_1,C81_1,C82_1,C84_1,C85_1,C87_1,C94_1,C96_1,C98_1,C100_1,C104_1,C105_1,C119_1,C131_1,C134_1,C136_1,C140_1,C145_1,C147_1,C148_1,C167_1,C169_1,C170_1,C171_1,C199_1,C306_1,C312_1,C314_1,C316_3,C317_1,C318_1,C401_2,C402_1,C403_1,C404_1,C409_1,C410_1,C413_1,C414_1,C415_1,C501_1,C502_1,C503_1,C601_1,C602_1,C603_1,C612_1,C613_1,C614_1,C617_1,C618_1,C619_1,C620_1,C640_1,C642_1,C643_1,C661_1,C662_1,C663_1,C678_1,C707_1,C1006_1,C1014_1,C1015_1,C1016_1,C5001_1,C5001_2,C5004_1,C5005_1,C5006_1,C5007_1,C5008_1
20030526,04:00,186.15,210.81,42.56,128.12,49.34,189.39,225.99,170.19,162.52,40.64,37.12,203.42,41.02,345.72,117.86,130.28,175.92,203.03,31.37,163.66,181.53,92.76,84.45,58.00,89.04,86.11,196.33,326.65,174.02,86.01,187.62,12.57,166.24,226.10,46.36,121.20,158.82,39.15,40.26,149.67,21.95,26.75,39.93,17.23,51.21,36.04,30.86,49.18,57.58,52.17,60.96,127.17,198.91,16.66,196.95,28.93,135.31,32.52,177.21,138.93,162.79,115.82,122.06,216.11,222.94,43.46,217.20,125.93,200.12,174.99,190.46,195.84,190.07,141.72,77.47,120.40,91.08,41.06,149.24,334.49,11.60,46.32,52.49,40.40,218.38,LIM,190.99,171.78,222.41,85.26,108.33,107.93,116.15,128.16,191.01,113.58,195.44,323.75,27.82,72.87,LST,LST,LST,LST,196.12,90.07,230.08,59.51,LIM,77.58,126.53,LST,6.10,326.12,206.08,LST,39.17,20.55,129.96,155.56,2.50,31.64,43.34
20030526,05:00,177.16,205.39,49.92,125.61,85.78,189.30,30.39,161.80,160.12,107.62,36.87,199.08,41.10,23.41,115.30,128.48,264.05,206.41,24.37,171.92,205.04,94.44,85.86,63.62,112.32,94.53,200.63,9.48,169.93,96.68,213.35,28.48,162.83,227.53,39.46,130.23,147.69,27.46,30.98,145.44,22.42,19.59,35.45,16.17,99.91,66.24,20.31,44.03,59.55,43.36,79.34,126.95,203.52,20.11,258.46,337.94,148.07,27.48,179.30,142.06,163.52,116.70,124.69,222.57,227.29,39.11,196.66,130.08,206.34,166.91,220.02,207.06,223.07,140.75,36.86,125.47,102.36,37.97,148.12,320.95,69.43,41.91,45.51,23.06,226.65,LIM,199.49,165.13,157.90,88.54,100.91,112.51,128.85,136.39,205.75,126.52,199.71,307.61,32.87,64.16,LST,LST,LST,LST,197.30,50.12,205.68,94.40,LIM,83.15,123.10,LST,4.53,5.29,201.51,LST,49.21,1.06,126.91,160.54,15.48,18.16,33.93
20030526,06:00,183.93,207.71,49.09,132.44,44.27,209.42,27.45,163.82,182.26,86.97,30.49,194.33,38.08,12.93,124.04,128.83,159.35,209.03,17.36,178.53,200.88,33.07,34.91,59.23,113.66,60.16,198.76,17.54,238.83,37.05,220.53,29.80,183.09,254.42,31.81,136.31,155.08,35.98,32.52,12.57,18.05,15.18,35.60,15.08,46.96,18.40,16.39,27.67,52.69,35.25,122.45,135.35,203.56,17.88,201.74,12.25,137.02,37.04,187.74,141.97,182.18,126.76,132.02,238.40,230.93,33.86,221.15,140.71,203.15,176.53,219.32,208.65,215.02,146.87,38.93,128.69,101.28,39.34,149.96,320.59,55.51,43.14,36.57,21.55,221.33,LIM,194.35,189.79,148.34,27.27,63.83,94.91,135.85,136.26,211.19,134.28,199.78,320.31,8.47,46.09,LST,LST,LST,LST,181.20,105.99,216.51,58.09,LIM,30.23,130.94,LST,11.62,12.25,204.97,LST,48.92,3.34,138.38,166.82,348.99,25.14,24.24
20030526,07:00,173.37,214.84,28.53,119.90,72.64,212.02,129.95,176.59,160.84,103.07,21.80,248.42,31.04,10.85,106.82,122.52,161.51,220.48,21.60,181.99,230.79,128.76,63.70,51.73,120.10,83.31,213.80,50.65,189.86,92.44,234.29,13.01,170.60,237.15,17.57,109.53,120.23,19.03,26.22,59.49,23.38,17.87,24.64,12.97,16.21,13.95,19.82,29.29,55.75,29.96,219.57,147.83,220.12,22.44,179.45,33.85,150.56,28.32,189.30,136.92,185.96,142.20,147.28,239.25,231.58,21.80,223.32,117.13,223.78,172.51,215.91,206.39,242.93,138.68,44.43,118.16,101.86,42.66,150.19,346.02,36.25,32.34,34.40,16.78,231.67,LIM,LIM,154.05,159.69,83.29,128.41,94.11,104.69,135.91,219.71,135.37,209.35,337.89,7.98,44.66,LST,LST,LST,LST,195.67,189.92,259.89,105.88,LIM,92.78,127.10,LST,10.58,32.31,219.05,LST,30.61,6.28,21.59,168.82,11.35,11.08,12.06
20030526,08:00,157.54,204.75,21.26,119.95,85.48,207.76,208.38,198.01,198.13,107.27,30.56,161.46,36.52,25.28,114.69,290.04,186.86,225.75,41.62,189.39,245.11,140.68,113.62,44.63,119.43,95.76,261.63,82.78,198.82,149.83,243.08,14.13,144.96,235.89,34.89,301.62,70.27,23.05,43.72,107.26,30.67,25.00,31.88,15.14,167.33,22.26,23.65,23.51,48.08,36.62,337.32,144.11,205.33,30.28,31.70,60.16,148.77,15.46,190.60,136.97,201.49,137.75,142.68,234.93,249.07,34.66,216.89,9.24,269.54,166.54,214.03,205.63,247.32,131.89,40.56,122.76,107.91,41.75,144.33,348.90,34.48,344.09,41.37,21.65,249.32,LIM,LIM,147.76,166.74,132.13,152.43,357.66,269.12,228.35,214.05,121.43,194.87,353.38,2.45,37.63,LST,LST,LST,LST,196.39,344.44,227.63,128.50,LIM,87.49,350.17,LST,13.81,88.83,219.65,LST,18.03,8.81,356.02,176.40,335.73,14.56,23.99
20030526,09:00,266.75,216.76,336.94,124.30,81.14,224.72,248.15,256.34,167.68,109.36,29.26,6.27,39.14,31.89,112.17,315.51,28.74,240.20,49.27,184.34,247.00,117.84,107.15,305.82,119.73,102.45,305.41,176.14,171.92,99.73,221.97,26.98,112.71,230.92,11.08,325.42,25.63,34.52,49.67,133.96,32.89,29.49,40.29,29.28,167.88,33.89,28.20,26.24,51.69,41.10,52.26,141.28,191.96,38.00,36.74,66.43,121.16,34.13,193.29,137.24,178.40,126.20,134.89,230.19,251.22,47.15,218.89,350.06,276.43,165.16,218.91,212.92,246.30,129.89,29.25,125.52,103.92,47.33,139.22,313.51,99.12,306.68,48.50,29.13,230.92,LIM,LIM,142.38,164.84,118.97,122.11,326.42,324.44,323.95,217.39,107.42,198.32,12.02,9.48,288.56,LST,LST,LST,LST,216.27,205.31,237.92,121.00,LIM,86.67,346.15,LST,29.92,200.26,205.78,LST,LST,309.60,307.01,171.24,3.40,22.10,4.06
20030526,10:00,199.39,191.96,281.51,117.14,99.56,228.76,278.44,339.64,132.64,110.98,44.22,219.58,43.22,28.88,102.87,353.99,338.52,219.77,41.45,182.09,306.01,104.54,105.04,297.89,121.00,101.61,345.50,249.10,345.37,102.04,273.88,28.67,347.67,221.29,24.27,336.14,9.99,32.99,48.90,139.97,31.01,27.32,38.50,27.72,188.65,29.67,32.93,32.56,66.44,42.34,19.62,136.09,231.00,36.40,355.71,68.28,11.04,31.94,172.98,131.64,173.17,123.17,132.88,225.84,246.36,44.98,199.71,353.36,318.55,169.31,213.70,231.28,256.66,127.53,285.42,118.35,83.06,53.92,134.85,256.42,125.09,59.82,44.71,39.07,268.59,LIM,272.19,134.14,171.82,99.34,131.61,344.89,357.65,351.84,244.94,15.20,246.76,27.34,255.97,281.96,LST,LST,LST,LST,216.02,74.28,202.33,115.59,LIM,88.55,331.24,LST,27.04,238.21,221.79,LST,LST,298.51,322.70,165.44,356.66,24.73,15.73
20030526,11:00,226.00,204.38,322.05,114.92,115.84,270.94,150.03,330.73,105.99,117.81,60.07,227.23,56.44,49.55,106.73,32.88,331.31,232.33,50.16,169.92,250.43,83.14,120.53,336.23,122.81,119.22,313.53,259.48,269.91,91.36,188.19,8.90,219.07,229.16,21.68,343.88,31.45,28.64,63.46,142.81,33.06,41.52,55.98,22.10,173.60,354.42,39.59,32.78,39.26,30.68,335.03,135.39,230.50,43.17,3.33,65.34,341.30,23.19,184.61,140.28,197.10,125.09,131.96,231.97,256.38,49.24,199.53,16.47,316.38,168.38,219.59,239.67,252.25,129.32,318.48,123.50,70.87,52.80,135.88,316.97,103.66,35.79,66.14,30.80,265.39,LIM,343.95,302.30,173.15,91.40,97.20,8.07,47.07,18.68,264.64,333.59,264.07,12.49,321.69,317.45,LST,LST,LST,LST,213.88,61.50,208.70,115.90,LIM,75.90,357.07,LST,33.78,259.67,206.40,LST,LST,325.30,346.97,161.91,339.08,18.79,13.88
20030526,12:00,264.80,241.39,38.17,321.74,92.43,276.78,318.47,207.90,118.72,109.60,17.62,272.72,22.48,71.05,324.90,117.81,288.99,237.81,49.25,184.16,298.34,61.62,75.59,34.50,118.75,83.31,309.44,292.56,296.62,58.18,269.00,18.74,247.88,241.52,42.39,144.80,66.74,18.47,29.43,173.42,39.40,31.06,39.21,42.14,112.83,336.85,29.68,3.26,353.15,4.24,305.86,139.48,232.94,58.52,326.15,64.54,334.32,31.80,180.26,197.69,197.26,131.97,138.56,244.02,253.51,28.35,240.32,103.45,277.57,158.51,225.94,272.00,256.06,156.27,113.67,216.98,80.74,49.01,129.76,335.07,162.23,15.81,30.37,25.15,277.73,LIM,272.64,246.09,159.59,18.07,94.47,88.65,277.96,111.50,300.62,324.99,277.95,7.06,353.13,79.72,LST,LST,LST,LST,221.97,186.97,233.91,84.06,LIM,55.03,91.52,LST,39.87,295.47,302.20,LST,LST,41.18,41.04,169.27,327.98,11.82,30.56
20030526,13:00,239.46,261.17,17.80,39.61,55.63,270.68,280.82,267.03,285.95,95.35,9.63,266.99,29.53,65.69,349.88,282.71,255.19,260.72,54.40,208.15,254.59,74.25,54.25,73.85,115.21,59.66,263.03,277.55,244.15,82.08,267.46,24.98,233.29,259.53,36.60,287.13,139.92,26.96,40.95,258.81,51.95,46.58,35.31,42.92,58.66,35.40,30.77,0.37,50.67,13.22,279.43,145.56,246.56,62.09,275.56,66.85,346.86,29.96,205.78,307.48,217.33,131.45,143.26,255.30,277.93,21.92,258.67,127.60,254.70,218.36,291.00,261.86,248.43,23.36,36.94,336.49,96.67,44.01,119.39,162.11,169.45,279.03,28.57,24.93,269.10,LIM,268.75,230.87,153.73,28.52,88.15,266.61,272.19,274.22,327.70,327.36,264.33,21.91,68.96,350.52,LST,LST,LST,LST,219.41,232.04,262.59,79.50,LIM,67.27,165.78,LST,55.87,288.48,291.60,LST,LST,21.53,118.89,198.22,276.12,16.79,40.82
20030526,14:00,238.94,253.38,17.34,77.08,41.11,267.61,258.84,253.24,279.93,93.60,21.00,251.91,35.22,67.25,17.15,293.07,238.17,236.96,52.80,225.55,254.74,69.98,61.31,24.51,112.49,55.13,248.42,323.72,245.18,72.75,267.24,40.73,247.54,252.99,40.25,297.35,305.40,25.52,49.72,239.39,52.07,42.57,35.28,46.04,127.18,37.71,42.51,30.04,56.70,26.03,254.95,133.72,244.53,55.61,260.98,65.57,350.24,33.48,256.02,57.72,281.70,131.52,142.73,245.95,240.48,44.66,250.89,296.29,250.73,285.15,279.81,259.51,251.59,49.09,16.22,14.03,92.87,53.27,106.97,31.39,182.85,51.14,45.94,33.85,273.69,LIM,276.36,242.06,149.76,53.60,118.71,266.84,317.08,337.40,20.33,330.72,266.12,358.20,19.09,10.91,LST,LST,LST,LST,231.21,244.15,243.12,106.25,LIM,65.73,258.36,LST,67.02,334.13,287.85,LST,LST,354.50,343.54,215.71,245.79,12.13,34.38
20030526,15:00,231.68,257.60,341.38,80.17,65.95,253.51,264.80,248.64,275.40,100.97,29.52,239.01,43.12,62.15,18.19,258.33,235.08,228.85,43.82,209.56,243.78,103.94,99.41,28.58,115.60,92.12,215.16,22.00,242.64,110.72,258.55,41.95,259.52,256.98,37.72,164.99,359.91,32.68,44.52,239.69,39.26,39.64,24.36,37.61,156.69,6.90,37.19,33.79,46.08,48.82,261.42,135.09,246.17,53.28,265.03,63.65,240.55,60.38,271.39,110.22,261.42,131.18,131.75,236.44,234.81,35.89,232.69,240.66,237.95,244.51,260.03,244.35,242.36,85.72,11.67,16.85,91.57,55.33,121.27,14.02,306.35,56.64,40.97,37.46,273.07,LIM,263.61,267.44,164.39,123.66,142.58,175.63,12.15,235.62,158.96,54.48,257.90,4.90,346.60,23.72,LST,LST,LST,LST,233.14,255.61,226.03,106.98,LIM,79.89,230.17,LST,38.21,26.41,281.81,LST,LST,349.17,341.92,236.34,224.61,17.34,29.79
20030526,16:00,200.40,225.92,350.58,70.92,72.31,218.79,229.13,240.31,222.86,103.05,37.62,215.34,30.33,55.41,40.26,205.66,164.12,230.41,32.15,197.31,232.90,124.74,123.17,22.47,115.01,100.25,216.17,30.48,193.71,129.05,236.88,31.91,197.20,237.46,39.71,159.33,173.71,41.42,43.02,197.15,37.53,35.27,33.74,70.90,179.91,8.76,36.33,31.55,45.07,26.89,213.01,148.72,209.66,77.19,209.31,66.46,175.65,20.49,293.25,86.03,228.67,138.38,146.33,238.67,220.23,48.04,218.46,211.96,232.75,176.07,258.84,173.25,191.51,67.50,7.60,17.51,75.01,76.35,111.12,72.18,157.62,57.97,41.13,55.91,257.28,LIM,198.92,202.04,159.55,140.25,153.20,123.96,149.02,185.18,220.37,180.43,218.45,5.95,25.04,28.04,LST,LST,LST,LST,234.73,234.44,229.50,114.95,LIM,87.62,144.21,LST,37.51,26.88,225.24,LST,LST,357.57,150.76,206.17,184.81,47.12,28.62
20030526,17:00,192.60,217.05,14.52,80.56,126.69,214.97,206.94,197.98,212.53,116.21,53.15,206.58,44.52,58.47,41.32,162.13,188.09,222.92,57.45,193.96,184.39,125.91,115.53,24.92,117.88,128.38,129.64,46.72,177.22,127.10,196.18,11.57,172.40,221.52,40.84,195.33,172.54,28.31,41.95,244.81,49.72,37.89,40.64,34.87,195.19,29.57,38.14,41.99,49.06,31.58,179.79,156.92,177.36,103.74,196.75,54.99,173.88,37.59,182.51,97.84,213.49,140.29,151.11,218.24,219.00,33.17,215.08,217.41,175.51,176.88,187.93,190.40,191.79,86.88,40.84,50.84,87.64,39.11,111.71,163.81,188.86,54.50,42.25,31.12,203.86,LIM,176.99,183.65,191.83,141.76,170.34,73.65,178.79,178.62,232.90,170.22,194.26,26.16,41.23,77.68,LST,LST,LST,LST,224.69,219.14,226.46,120.67,LIM,90.10,135.20,LST,33.53,33.84,206.32,LST,LST,0.91,208.21,174.82,186.98,21.06,37.42
20030526,18:00,200.16,205.95,346.43,92.41,100.05,229.23,199.96,180.26,209.66,111.24,32.62,215.66,43.84,167.58,97.82,161.61,214.92,193.01,42.52,192.04,173.85,168.41,143.99,280.67,132.66,123.61,105.38,43.74,231.86,199.89,198.38,56.81,192.82,227.05,33.82,185.81,157.87,31.81,48.44,206.26,47.83,29.79,28.25,50.42,247.40,29.06,38.45,38.31,35.02,42.68,216.14,149.29,181.15,80.01,178.01,56.85,188.62,124.01,174.69,120.24,198.34,137.78,154.05,200.59,207.34,45.61,196.28,332.26,111.04,183.25,171.07,185.96,195.61,114.48,13.13,97.79,102.30,63.53,108.42,144.91,183.30,54.67,41.36,43.46,218.08,LIM,201.32,206.35,186.09,141.99,279.44,4.29,178.78,175.35,204.82,162.27,205.42,1.59,44.56,19.62,LST,LST,LST,LST,207.79,208.83,201.03,131.14,LIM,138.68,257.95,LST,70.68,38.33,137.75,LST,LST,2.09,212.61,178.84,212.37,24.02,32.58
20030526,19:00,253.51,225.74,348.13,104.81,118.02,209.94,193.45,188.67,215.00,108.72,14.48,116.11,47.66,88.42,154.45,275.23,242.48,182.04,40.61,183.39,110.08,225.12,92.53,228.02,138.57,119.70,130.40,26.40,182.13,277.18,166.48,148.61,199.11,225.53,31.19,206.40,335.93,51.53,69.74,205.55,33.98,41.86,30.62,55.74,209.64,45.45,105.67,49.26,24.64,10.96,209.11,146.76,141.19,68.25,207.01,67.31,177.40,116.88,188.64,118.95,212.73,141.34,143.65,176.32,200.40,87.44,204.25,328.91,95.07,187.94,170.45,133.06,185.73,119.05,32.02,102.73,101.08,68.77,112.57,118.86,194.01,68.51,97.56,55.21,240.77,LIM,235.39,267.58,162.71,140.82,347.80,323.42,208.56,202.97,170.15,159.22,200.68,334.10,43.41,30.91,LST,LST,LST,LST,198.24,216.32,205.40,108.98,LIM,109.34,285.30,LST,40.22,17.65,136.19,LST,LST,356.70,228.92,171.29,217.37,62.61,30.32
20030526,20:00,204.32,220.68,55.61,122.00,59.93,196.52,193.49,185.49,203.50,115.17,53.48,144.57,46.47,78.47,153.06,320.66,241.22,188.54,40.27,194.15,83.34,44.59,100.12,356.19,132.01,103.19,148.30,33.98,219.00,335.07,82.76,108.56,253.58,231.18,21.00,200.03,341.33,46.99,72.06,197.46,41.66,80.27,24.37,117.81,130.54,309.93,136.21,52.98,54.04,13.03,308.55,144.41,212.81,37.84,214.34,66.63,166.45,67.26,180.68,111.40,200.97,134.26,135.65,181.42,199.95,86.93,189.06,307.45,92.97,184.06,178.50,296.86,246.50,109.37,0.57,100.86,100.55,74.25,140.91,164.71,294.45,52.80,82.76,116.21,232.13,LIM,176.20,247.51,172.29,90.81,313.63,302.45,200.35,229.61,243.87,162.09,199.76,87.71,29.39,356.84,LST,LST,LST,LST,204.94,1.27,202.46,83.12,LIM,58.82,321.79,LST,33.63,27.33,139.61,LST,LST,3.41,299.25,181.39,268.67,55.59,20.08
20030526,21:00,122.44,219.65,11.76,131.87,150.46,275.68,197.10,172.68,207.93,141.29,28.32,127.95,39.45,101.11,139.17,71.37,270.11,191.13,8.19,188.70,90.75,73.14,282.02,39.55,140.92,66.87,169.00,37.08,232.68,297.67,66.22,51.52,240.78,215.26,26.46,194.93,13.47,57.22,70.92,191.31,25.52,128.13,14.21,82.70,156.30,312.36,61.15,30.10,58.52,15.49,313.32,141.99,212.25,52.97,221.29,57.72,159.40,44.25,177.53,119.63,192.60,132.53,149.18,210.96,203.74,85.20,194.42,355.99,103.21,179.54,159.73,82.74,123.80,121.68,24.09,102.04,115.02,142.97,145.01,186.62,79.96,50.03,84.18,76.77,111.54,LIM,201.35,271.45,195.86,75.35,272.40,345.98,333.72,272.46,299.60,162.48,130.02,51.57,13.09,357.63,LST,LST,LST,LST,207.13,17.92,200.32,78.58,LIM,254.81,11.58,LST,27.00,24.77,140.68,LST,LST,9.36,261.80,176.10,337.72,53.79,25.42
20030526,22:00,106.80,8.58,20.79,111.89,180.44,282.74,10.86,171.67,247.86,84.37,19.25,126.76,33.22,90.72,109.32,80.61,284.62,194.32,11.05,167.75,101.36,306.71,292.59,43.14,245.24,137.95,152.70,47.13,254.78,274.88,157.01,44.11,17.41,8.05,27.70,75.90,36.71,82.02,54.14,187.09,32.56,78.50,24.78,83.74,107.64,286.72,63.83,28.01,36.23,357.79,45.14,137.76,87.81,61.07,210.00,61.26,175.36,58.86,175.23,116.29,184.22,128.72,128.66,258.23,212.24,91.22,242.61,47.46,132.43,180.31,143.46,79.17,113.03,113.05,34.66,105.23,128.77,109.59,133.50,139.80,280.79,52.32,87.26,60.25,94.06,LIM,227.88,280.61,172.77,288.68,300.90,33.54,6.46,352.53,350.39,148.85,118.65,86.37,17.32,16.10,LST,LST,LST,LST,221.23,353.54,208.28,64.37,LIM,302.76,22.29,LST,18.07,47.14,133.40,LST,LST,6.53,115.75,157.58,23.34,61.50,24.67
20030526,23:00,115.58,49.22,32.87,104.19,70.56,121.19,68.90,158.30,196.14,147.59,24.64,128.71,39.22,80.10,88.67,74.05,331.22,18.14,35.44,157.39,128.29,164.78,150.39,51.82,76.08,174.42,157.46,55.16,309.05,41.77,155.78,43.34,336.67,24.73,32.69,59.18,41.56,97.16,35.04,33.53,38.17,101.91,26.75,94.40,20.75,300.05,56.51,41.02,41.15,328.70,24.91,130.88,94.22,43.49,189.73,38.04,145.14,54.69,166.13,114.29,156.96,128.69,127.99,31.61,29.35,85.56,24.27,45.08,141.88,172.42,159.29,119.29,150.46,105.15,30.84,103.54,124.46,125.43,121.64,197.92,327.67,51.22,56.24,59.44,122.66,LIM,225.88,311.15,152.28,317.07,20.99,33.40,30.55,16.84,1.46,146.80,115.59,137.69,26.76,35.75,LST,LST,LST,LST,228.42,80.36,29.77,132.70,LIM,46.93,23.48,LST,35.98,53.18,140.40,LST,LST,8.78,42.66,151.70,4.37,81.19,28.98
20030527,00:00,136.29,52.67,28.94,105.62,24.09,42.50,46.20,152.26,160.11,38.30,32.67,86.35,41.59,31.35,74.73,70.75,26.64,32.01,31.06,146.86,126.87,65.14,41.23,47.84,69.94,42.85,170.02,52.98,41.81,10.77,160.62,82.72,110.27,54.61,33.62,38.03,56.73,97.09,42.93,41.21,23.71,103.23,31.76,99.43,31.39,313.57,73.18,35.27,27.21,6.04,44.10,131.96,153.04,66.58,175.68,357.19,130.74,85.13,151.20,115.19,136.54,122.38,130.19,64.38,49.65,100.90,32.83,63.81,135.47,172.47,122.70,128.23,151.33,99.91,36.37,98.99,122.43,99.01,132.33,253.03,241.85,58.30,86.33,87.65,154.55,LIM,199.76,359.22,144.35,50.29,59.73,43.59,31.43,36.90,21.00,117.87,132.34,94.89,18.61,31.91,LST,LST,LST,LST,33.11,66.36,38.99,101.61,LIM,18.69,43.12,LST,29.21,50.10,131.94,LST,LST,17.18,35.68,139.28,20.76,95.06,26.41
20030527,01:00,42.17,52.27,27.07,116.92,36.74,71.04,40.28,138.22,149.85,46.15,22.09,55.29,19.63,31.15,130.15,52.73,41.18,23.55,23.42,136.76,74.56,98.87,67.55,40.97,56.15,48.78,92.78,54.27,38.84,70.34,125.61,132.80,37.76,33.81,25.68,38.73,58.43,98.79,48.57,43.27,22.63,49.77,33.22,89.51,59.17,91.54,68.34,26.96,47.12,26.25,65.43,132.68,17.48,72.64,125.16,15.52,138.23,100.82,76.50,118.35,124.34,116.06,124.54,54.09,31.42,49.42,26.15,58.16,90.86,154.82,59.95,40.98,46.96,104.97,29.64,114.32,115.63,60.62,114.36,172.52,252.25,62.99,53.06,104.21,46.01,PMA,39.49,33.09,137.20,58.43,95.71,14.12,37.35,40.03,44.43,109.23,5.14,348.68,16.28,25.51,LST,LST,LST,LST,45.11,41.37,35.84,84.62,LIM,71.39,40.36,LST,33.21,50.91,61.16,LST,LST,24.94,39.89,127.48,42.92,90.27,20.65
20030527,02:00,54.66,46.47,16.70,135.77,75.45,51.53,45.54,85.29,148.05,61.42,21.42,58.21,28.20,44.74,141.31,37.84,43.84,28.66,25.78,111.20,52.99,105.45,92.91,28.54,102.06,95.68,51.41,62.38,56.96,96.87,60.48,111.84,44.52,9.94,26.26,42.33,46.28,101.35,41.41,49.33,11.83,106.65,35.15,66.15,98.85,281.56,131.56,28.19,56.43,47.86,56.40,131.15,58.03,68.28,68.72,355.32,184.20,103.35,58.92,135.25,90.46,125.06,130.86,59.45,46.01,66.21,29.15,55.02,50.50,80.98,37.77,47.30,49.47,124.65,25.66,135.74,113.70,122.79,96.96,165.68,125.89,195.92,50.71,150.27,70.23,PMA,51.86,52.98,161.72,100.94,119.58,16.08,35.87,34.96,59.72,163.83,50.94,211.70,12.13,23.91,LST,LST,LST,LST,53.63,38.69,39.58,109.93,LIM,87.90,36.34,LST,53.56,64.65,48.25,LST,LST,14.95,32.79,107.72,27.98,96.75,17.72
20030527,03:00,56.01,44.34,17.71,129.02,102.33,65.53,48.56,53.15,135.64,103.78,19.76,57.57,29.73,62.98,151.63,39.88,53.20,34.56,20.92,94.61,60.06,100.82,95.07,28.45,120.61,107.33,50.83,61.36,65.53,101.62,56.69,101.06,56.98,4.94,21.48,35.65,52.64,166.00,44.09,37.75,9.14,18.61,21.19,35.89,125.82,21.23,183.32,28.14,62.10,50.00,51.01,130.21,47.94,74.07,83.76,1.99,174.29,99.00,61.85,141.85,54.43,112.25,120.73,79.74,49.04,133.19,29.20,47.76,48.60,50.63,30.46,35.67,43.51,124.90,18.63,150.52,112.29,155.57,100.34,189.31,89.26,108.28,88.18,147.52,52.08,PMA,51.01,58.75,174.04,106.03,128.14,28.98,28.84,27.13,54.49,203.59,42.78,269.58,12.63,5.85,LST,LST,LST,LST,47.97,34.36,43.60,102.79,LIM,87.05,26.03,LST,334.42,57.83,50.34,LST,LST,9.40,34.77,85.90,21.74,158.89,14.51
20030527,04:00,50.56,52.51,21.03,149.61,93.37,50.40,55.05,63.09,48.64,103.86,21.51,58.92,24.78,52.58,171.88,41.12,56.90,12.76,24.97,47.27,56.61,109.50,98.63,34.51,120.81,110.17,53.04,64.72,58.86,113.82,56.94,74.36,40.45,11.58,10.18,41.52,66.37,200.40,51.63,31.42,9.80,26.16,13.69,29.22,198.34,14.40,255.87,25.00,49.79,61.91,69.52,144.61,40.44,43.56,61.72,35.05,53.46,77.59,60.46,171.88,61.26,128.19,138.63,56.58,38.99,177.80,33.89,65.05,43.60,61.15,25.15,23.78,47.27,152.95,25.48,192.65,103.71,161.55,107.24,183.39,104.14,45.73,177.17,171.79,48.36,PMA,43.89,50.22,169.42,113.51,124.83,40.14,31.80,32.54,51.13,359.05,33.79,350.32,10.38,12.76,LST,LST,LST,LST,40.63,34.59,32.64,110.10,LIM,89.58,48.39,LST,325.38,61.83,47.30,LST,LST,11.13,38.86,35.88,35.66,169.85,358.71
20030527,05:00,31.36,44.86,16.86,304.61,43.43,32.33,47.18,63.39,29.39,91.77,35.73,53.70,19.95,72.26,168.02,62.33,52.12,30.41,28.30,48.51,57.85,103.20,95.16,31.76,108.98,78.86,49.90,66.82,55.47,103.05,55.66,36.92,30.67,9.65,11.86,50.12,60.11,206.18,48.64,34.49,9.19,38.74,21.74,5.08,165.19,283.44,314.88,26.26,50.47,61.42,50.13,152.46,35.57,43.18,60.44,41.26,346.89,68.45,62.01,167.44,61.46,138.94,146.37,73.36,51.73,322.72,34.60,68.79,43.11,56.11,25.40,22.49,29.39,158.08,16.89,188.19,111.73,186.75,130.65,214.24,132.17,44.21,40.25,325.04,33.44,PMA,43.57,56.23,152.03,105.11,120.48,48.91,24.09,28.07,41.68,320.75,26.80,12.05,6.79,7.63,LST,LST,LST,LST,40.50,30.96,39.21,102.19,LIM,85.38,48.22,LST,11.11,62.79,41.87,LST,LST,9.92,46.38,38.36,18.19,198.44,4.17
20030527,06:00,16.34,44.11,18.13,289.83,63.03,29.13,41.32,41.75,35.60,99.39,29.48,18.11,21.94,35.38,181.27,43.03,32.97,34.45,37.45,58.02,22.65,96.33,83.64,22.06,109.91,86.02,31.15,77.71,45.48,97.25,33.65,4.72,31.02,5.47,15.64,31.81,53.72,316.26,40.99,38.02,18.63,29.36,35.45,2.04,159.89,283.15,308.76,28.22,49.27,357.79,40.98,152.96,29.58,50.96,27.00,22.32,352.50,47.11,50.60,197.66,44.02,142.88,147.59,71.42,48.11,8.71,29.97,52.60,31.74,43.98,17.34,16.27,26.44,180.97,23.26,201.18,110.88,64.78,139.43,233.37,124.58,34.30,48.04,333.30,26.66,PMA,28.11,40.95,152.33,96.05,113.81,39.78,38.28,26.08,34.86,344.08,17.04,336.71,16.61,18.02,LST,LST,LST,LST,42.69,22.44,41.94,88.01,LIM,83.02,33.17,LST,16.01,79.81,30.99,LST,LST,5.40,27.22,48.37,7.49,317.92,8.16
